0,2900
1,3132
2,3245
3,3197
4,3035
5,3036
6,3131
7,3164
8,3007
9,2976
10,3063
11,3057
12,3255
13,3315
14,3273
15,3187
16,3169
17,3261
18,3238
19,3131
20,3071
21,3181
22,2828
23,3085
24,3126
25,3059
26,2902
27,2963
28,3095
29,2983
30,2954
31,2900
32,3046
33,3049
34,3209
35,3206
36,3166
37,3030
38,2982
39,3202
40,3194
41,3096
42,2945
43,3136
44,3075
45,3211
46,3217
47,3330
48,3082
49,3117
50,3176
51,3199
52,3083
53,2993
54,3104
55,3511
56,3586
57,3665
58,3628
59,3413
60,3466
61,3538
62,3611
63,3522
64,3368
65,3488
66,2979
67,3123
68,3161
69,3199
70,2971
71,2988
72,3066
73,3053
74,3056
75,2946
76,3073
77,3027
78,3245
79,3167
80,3233
81,3113
82,3051
83,3173
84,3221
85,3120
86,3083
87,3098
88,3207
89,3251
90,3406
91,3392
92,3238
93,3216
94,3321
95,3342
96,3229
97,3167
98,3181
99,3172
100,3306
101,3365
102,3361
103,3253
104,3208
105,3360
106,3326
107,3272
108,3125
109,3271
110,3072
111,3201
112,3217
113,3267
114,3029
115,3012
116,3107
117,3191
118,3046
119,2941
120,2985
