Query,Algorithm,Count,Time,WCOJTime,copy,mat
Clique(3),sbin,000000540.225,011.88,000.00,000.00,000.00
Clique(4),sbin,000000260.786,015.43,000.00,000.00,000.00
Clique(5),sbin,000000040.137,018.64,000.00,000.00,000.00
