0,3016
1,3077
2,3342
3,3011
4,3002
5,3089
6,3077
7,2914
8,3257
9,3098
10,3030
11,3121
12,3155
13,3392
14,3182
15,3133
16,3232
17,3198
18,3091
19,3336
20,3236
21,3123
22,2871
23,3048
24,3147
25,2952
26,2915
27,2976
28,3059
29,2891
30,3155
31,2982
32,2959
33,3046
34,3121
35,3279
36,3053
37,3089
38,3149
39,3161
40,3035
41,3277
42,3006
43,3038
44,3022
45,3180
46,3371
47,3119
48,3083
49,3172
50,3181
51,2955
52,3290
53,3150
54,3110
55,3430
56,3504
57,3703
58,3474
59,3494
60,3568
61,3509
62,3429
63,3643
64,3561
65,3488
66,2991
67,3091
68,3225
69,3038
70,3019
71,3105
72,3088
73,2846
74,3270
75,2995
76,2939
77,3096
78,3104
79,3356
80,3071
81,3161
82,3177
83,3125
84,2957
85,3344
86,3188
87,2990
88,3208
89,3214
90,3412
91,3196
92,3247
93,3281
94,3271
95,3252
96,3439
97,3274
98,3208
99,3254
100,3302
101,3480
102,3190
103,3212
104,3317
105,3249
106,3105
107,3422
108,3236
109,3240
110,3070
111,3072
112,3265
113,3052
114,3071
115,3077
116,3120
117,2951
118,3290
119,3105
120,3056
