0,3673
1,3618
2,3727
3,3602
4,3703
5,3732
6,3663
7,3638
8,3675
9,3662
10,3736
11,3614
12,3781
13,3715
14,3723
15,3751
16,3601
17,3579
18,3638
19,3526
20,3642
21,3615
22,3656
23,3523
24,3832
25,3773
26,3831
27,3660
28,3822
29,3763
30,3728
31,3628
32,3709
33,3618
34,3680
35,3517
36,3643
37,3673
38,3547
39,3496
40,3611
41,3602
42,3714
43,3554
44,3691
45,3653
46,3622
47,3645
48,3689
49,3666
50,3629
51,3482
52,3663
53,3554
54,3655
55,3505
56,3724
57,3710
58,3664
59,3531
60,3645
61,3662
62,3594
63,3532
64,3700
65,3644
66,3766
67,3645
68,3733
69,3769
70,3717
71,3658
72,3598
73,3607
74,3728
75,3578
76,3762
77,3741
78,3725
79,3709
80,3600
81,3601
82,3681
83,3513
84,3634
85,3612
86,3686
87,3550
88,3776
89,3758
90,3757
91,3618
92,3750
93,3767
94,3710
95,3632
96,3688
97,3637
98,3686
99,3562
100,3646
101,3628
102,3607
103,3518
104,3766
105,3772
106,3846
107,3723
108,3781
109,3749
110,3768
111,3786
112,3787
113,3754
114,3702
115,3627
116,3684
117,3613
118,3707
119,3581
120,3888
121,3896
122,3724
123,3660
124,3737
125,3717
126,3693
127,3632
